ds,value,source
2025-12-16 15:45:00,238.44551828622377,synthetic
2025-12-16 15:50:00,103.21828262496645,synthetic
2025-12-16 15:55:00,112.69105495389985,synthetic
2025-12-16 16:00:00,84.51352663533889,synthetic
2025-12-16 16:05:00,34.84476825675908,synthetic
2025-12-16 16:10:00,54.66126243331681,synthetic
2025-12-16 16:15:00,109.45653238619862,synthetic
2025-12-16 16:20:00,66.45038446689398,synthetic
2025-12-16 16:25:00,102.38743699232614,synthetic
2025-12-16 16:30:00,92.33963120549673,synthetic
2025-12-16 16:35:00,112.77827312882317,synthetic
2025-12-16 16:40:00,241.83108226308363,synthetic
2025-12-16 16:45:00,70.02890571772893,synthetic
2025-12-16 16:50:00,64.17767082738246,synthetic
2025-12-16 16:55:00,49.338836817603834,synthetic
2025-12-16 17:00:00,61.891690413113,synthetic
2025-12-16 17:05:00,56.132710284164766,synthetic
2025-12-16 17:10:00,372.24846687904727,synthetic
2025-12-16 17:15:00,77.88357213147671,synthetic
2025-12-16 17:20:00,186.9829944933489,synthetic
2025-12-16 17:25:00,104.20094097209706,synthetic
2025-12-16 17:30:00,88.85276707377407,synthetic
2025-12-16 17:35:00,128.21174290995953,synthetic
2025-12-16 17:40:00,133.47528424635473,synthetic
2025-12-16 17:45:00,63.37517049666588,synthetic
2025-12-16 17:50:00,112.32298038722423,synthetic
2025-12-16 17:55:00,68.45401628978415,synthetic
2025-12-16 18:00:00,117.40819157906505,synthetic
2025-12-16 18:05:00,69.41655834395368,synthetic
2025-12-16 18:10:00,62.1157245469438,synthetic
2025-12-16 18:15:00,59.727612576036634,synthetic
2025-12-16 18:20:00,85.56925042206558,synthetic
2025-12-16 18:25:00,69.10533878950619,synthetic
2025-12-16 18:30:00,75.17532666157484,synthetic
2025-12-16 18:35:00,176.53380976848177,synthetic
2025-12-16 18:40:00,59.49882785669468,synthetic
2025-12-16 18:45:00,112.21714410334248,synthetic
2025-12-16 18:50:00,66.71180176531226,synthetic
2025-12-16 18:55:00,78.65359604925284,synthetic
2025-12-16 19:00:00,99.6124342927652,synthetic
2025-12-16 19:05:00,104.60577867644677,synthetic
2025-12-16 19:10:00,120.40376868137446,synthetic
2025-12-16 19:15:00,111.27840237225223,synthetic
2025-12-16 19:20:00,226.82068086295504,synthetic
2025-12-16 19:25:00,57.35899089676377,synthetic
2025-12-16 19:30:00,61.82893013361672,synthetic
2025-12-16 19:35:00,70.56272380512118,synthetic
2025-12-16 19:40:00,62.742623563499116,synthetic
2025-12-16 19:45:00,72.06129162443578,synthetic
2025-12-16 19:50:00,113.62564067232742,synthetic
2025-12-16 19:55:00,451.0545413475505,synthetic
2025-12-16 20:00:00,59.249742273577226,synthetic
2025-12-16 20:05:00,108.80515730278398,synthetic
2025-12-16 20:10:00,120.93724134840788,synthetic
2025-12-16 20:15:00,102.01375981173571,synthetic
2025-12-16 20:20:00,110.71112630994645,synthetic
2025-12-16 20:25:00,343.60321486056466,synthetic
2025-12-16 20:30:00,98.27889440628809,synthetic
2025-12-16 20:35:00,54.07278612304817,synthetic
2025-12-16 20:40:00,221.92492740270194,synthetic
2025-12-16 20:45:00,86.19298892724439,synthetic
2025-12-16 20:50:00,146.0461773194402,synthetic
2025-12-16 20:55:00,287.7020478879628,synthetic
2025-12-16 21:00:00,57.034814449901404,synthetic
2025-12-16 21:05:00,64.82515047938404,synthetic
2025-12-16 21:10:00,205.0731529546143,synthetic
2025-12-16 21:15:00,175.23021191830833,synthetic
2025-12-16 21:20:00,40.707434163930714,synthetic
2025-12-16 21:25:00,71.54786226145292,synthetic
2025-12-16 21:30:00,78.06766173697193,synthetic
2025-12-16 21:35:00,144.37369505937895,synthetic
2025-12-16 21:40:00,93.30038062900789,synthetic
2025-12-16 21:45:00,65.39765176436173,synthetic
2025-12-16 21:50:00,306.97555658190186,synthetic
2025-12-16 21:55:00,74.84291805426412,synthetic
2025-12-16 22:00:00,175.88806214687318,synthetic
2025-12-16 22:05:00,50.79511804321197,synthetic
2025-12-16 22:10:00,196.56749119556292,synthetic
2025-12-16 22:15:00,59.00442869593232,synthetic
2025-12-16 22:20:00,65.59422323257371,synthetic
2025-12-16 22:25:00,173.25212585511255,synthetic
2025-12-16 22:30:00,104.74889480386977,synthetic
2025-12-16 22:35:00,87.75520234876907,synthetic
2025-12-16 22:40:00,42.78564110763064,synthetic
2025-12-16 22:45:00,65.30503303554616,synthetic
2025-12-16 22:50:00,82.62466309435547,synthetic
2025-12-16 22:55:00,37.94518237404898,synthetic
2025-12-16 23:00:00,35.712633283290934,synthetic
2025-12-16 23:05:00,47.31369467315835,synthetic
2025-12-16 23:10:00,61.14633153207196,synthetic
2025-12-16 23:15:00,264.51332718489715,synthetic
2025-12-16 23:20:00,105.12519843836057,synthetic
2025-12-16 23:25:00,277.3324650017662,synthetic
2025-12-16 23:30:00,417.2166924352878,synthetic
2025-12-16 23:35:00,99.11321103123942,synthetic
2025-12-16 23:40:00,344.57364837740954,synthetic
2025-12-16 23:45:00,59.041532629093815,synthetic
2025-12-16 23:50:00,95.85342683720005,synthetic
2025-12-16 23:55:00,93.3578948377719,synthetic
2025-12-17 00:00:00,71.96990524995611,synthetic
2025-12-17 00:05:00,102.05821651226317,synthetic
2025-12-17 00:10:00,147.46230432254106,synthetic
2025-12-17 00:15:00,69.09830603461965,synthetic
2025-12-17 00:20:00,75.87114922424938,synthetic
2025-12-17 00:25:00,65.80960796772462,synthetic
2025-12-17 00:30:00,446.8788620712117,synthetic
2025-12-17 00:35:00,81.39271319504111,synthetic
2025-12-17 00:40:00,89.70215533958432,synthetic
2025-12-17 00:45:00,66.41283407077937,synthetic
2025-12-17 00:50:00,43.358523106619934,synthetic
2025-12-17 00:55:00,122.9287819010747,synthetic
2025-12-17 01:00:00,319.3327442191005,synthetic
2025-12-17 01:05:00,103.8630158357372,synthetic
2025-12-17 01:10:00,202.03079590301607,synthetic
2025-12-17 01:15:00,88.83957836258226,synthetic
2025-12-17 01:20:00,124.00293800513604,synthetic
2025-12-17 01:25:00,84.33679477460177,synthetic
2025-12-17 01:30:00,311.98774241356836,synthetic
2025-12-17 01:35:00,69.61885821792985,synthetic
2025-12-17 01:40:00,457.863824501963,synthetic
2025-12-17 01:45:00,311.184608894386,synthetic
2025-12-17 01:50:00,452.18764188397995,synthetic
2025-12-17 01:55:00,291.89378520879467,synthetic
2025-12-17 02:00:00,65.23784518316221,synthetic
2025-12-17 02:05:00,343.1603893277962,synthetic
2025-12-17 02:10:00,72.79878035132592,synthetic
2025-12-17 02:15:00,63.680538673366115,synthetic
2025-12-17 02:20:00,80.75784846096312,synthetic
2025-12-17 02:25:00,64.93824096679317,synthetic
2025-12-17 02:30:00,136.5017047125295,synthetic
2025-12-17 02:35:00,61.61678586144507,synthetic
2025-12-17 02:40:00,76.15544546500574,synthetic
2025-12-17 02:45:00,157.6034498997734,synthetic
2025-12-17 02:50:00,62.47154690663693,synthetic
2025-12-17 02:55:00,147.8112742824452,synthetic
2025-12-17 03:00:00,97.07218776611462,synthetic
2025-12-17 03:05:00,53.67870367989782,synthetic
2025-12-17 03:10:00,55.22979062848033,synthetic
2025-12-17 03:15:00,104.48219484108849,synthetic
2025-12-17 03:20:00,153.31851272592476,synthetic
2025-12-17 03:25:00,444.2078453827111,synthetic
2025-12-17 03:30:00,156.23276939154033,synthetic
2025-12-17 03:35:00,45.385889787943285,synthetic
2025-12-17 03:40:00,68.04059853918756,synthetic
2025-12-17 03:45:00,130.58890502524073,synthetic
2025-12-17 03:50:00,54.72585995418975,synthetic
2025-12-17 03:55:00,99.49983988713865,synthetic
2025-12-17 04:00:00,110.31359462455835,synthetic
2025-12-17 04:05:00,105.20787957971999,synthetic
2025-12-17 04:10:00,195.76722289765902,synthetic
2025-12-17 04:15:00,61.95016522366018,synthetic
2025-12-17 04:20:00,41.08511588382267,synthetic
2025-12-17 04:25:00,83.20723506864157,synthetic
2025-12-17 04:30:00,433.0019551308553,synthetic
2025-12-17 04:35:00,58.288740640123024,synthetic
2025-12-17 04:40:00,76.5448392067146,synthetic
2025-12-17 04:45:00,426.93892238375946,synthetic
2025-12-17 04:50:00,60.588319626536226,synthetic
2025-12-17 04:55:00,77.90205913345658,synthetic
2025-12-17 05:00:00,101.39776415350902,synthetic
2025-12-17 05:05:00,69.26446972497477,synthetic
2025-12-17 05:10:00,36.146196574913844,synthetic
2025-12-17 05:15:00,230.60050955558629,synthetic
2025-12-17 05:20:00,115.34416429384297,synthetic
2025-12-17 05:25:00,108.43312023896115,synthetic
2025-12-17 05:30:00,38.24551619285352,synthetic
2025-12-17 05:35:00,126.80900161803386,synthetic
2025-12-17 05:40:00,65.8447603276428,synthetic
2025-12-17 05:45:00,104.84526833246849,synthetic
2025-12-17 05:50:00,416.4209717068937,synthetic
2025-12-17 05:55:00,52.99344245167377,synthetic
2025-12-17 06:00:00,47.385753530452426,synthetic
2025-12-17 06:05:00,58.31429974021097,synthetic
2025-12-17 06:10:00,90.66763707998324,synthetic
2025-12-17 06:15:00,430.40533989126294,synthetic
2025-12-17 06:20:00,69.19283427025516,synthetic
2025-12-17 06:25:00,355.90175251970356,synthetic
2025-12-17 06:30:00,255.64510247432634,synthetic
2025-12-17 06:35:00,71.29637304351336,synthetic
2025-12-17 06:40:00,486.1336494299335,synthetic
2025-12-17 06:45:00,74.27334840453878,synthetic
2025-12-17 06:50:00,97.44910733818428,synthetic
2025-12-17 06:55:00,484.7085025278637,synthetic
2025-12-17 07:00:00,47.039757805714444,synthetic
2025-12-17 07:05:00,53.785872657157554,synthetic
2025-12-17 07:10:00,100.97950528383366,synthetic
2025-12-17 07:15:00,208.5920418080343,synthetic
2025-12-17 07:20:00,37.043528492712525,synthetic
2025-12-17 07:25:00,61.331524688202194,synthetic
2025-12-17 07:30:00,35.02021070625023,synthetic
2025-12-17 07:35:00,57.40711106609817,synthetic
2025-12-17 07:40:00,313.2689416037562,synthetic
2025-12-17 07:45:00,81.90699469778541,synthetic
2025-12-17 07:50:00,62.84756190063787,synthetic
2025-12-17 07:55:00,192.63868585873078,synthetic
2025-12-17 08:00:00,460.52630132876595,synthetic
2025-12-17 08:05:00,445.750695879241,synthetic
2025-12-17 08:10:00,66.14115181555557,synthetic
2025-12-17 08:15:00,42.22556761907028,synthetic
2025-12-17 08:20:00,70.14501843714137,synthetic
2025-12-17 08:25:00,75.52583962778228,synthetic
2025-12-17 08:30:00,52.6492150193018,synthetic
2025-12-17 08:35:00,73.3197315372044,synthetic
2025-12-17 08:40:00,232.91406512859362,synthetic
2025-12-17 08:45:00,177.1705713298887,synthetic
2025-12-17 08:50:00,72.88106162399619,synthetic
2025-12-17 08:55:00,88.5418524690898,synthetic
2025-12-17 09:00:00,77.65865885336666,synthetic
2025-12-17 09:05:00,49.8185090319477,synthetic
2025-12-17 09:10:00,62.34350909408962,synthetic
2025-12-17 09:15:00,118.35477467506841,synthetic
2025-12-17 09:20:00,116.27308501958396,synthetic
2025-12-17 09:25:00,91.2908228249432,synthetic
2025-12-17 09:30:00,64.3275961912984,synthetic
2025-12-17 09:35:00,63.870355712490785,synthetic
2025-12-17 09:40:00,153.65261278465425,synthetic
2025-12-17 09:45:00,64.91347309012242,synthetic
2025-12-17 09:50:00,259.46871063673626,synthetic
2025-12-17 09:55:00,108.5334028278671,synthetic
2025-12-17 10:00:00,86.04216423668356,synthetic
2025-12-17 10:05:00,61.22862274894808,synthetic
2025-12-17 10:10:00,45.47322864630779,synthetic
2025-12-17 10:15:00,203.77268387953964,synthetic
2025-12-17 10:20:00,428.029861518041,synthetic
2025-12-17 10:25:00,350.94416017620676,synthetic
2025-12-17 10:30:00,63.23268878956416,synthetic
2025-12-17 10:35:00,96.78938738581135,synthetic
2025-12-17 10:40:00,69.37405284805284,synthetic
2025-12-17 10:45:00,90.84315858084248,synthetic
2025-12-17 10:50:00,106.55754646370549,synthetic
2025-12-17 10:55:00,216.7991284143175,synthetic
2025-12-17 11:00:00,102.7805082897771,synthetic
2025-12-17 11:05:00,225.0030113328879,synthetic
2025-12-17 11:10:00,125.80710380391717,synthetic
2025-12-17 11:15:00,81.83315757636707,synthetic
2025-12-17 11:20:00,81.83290672767093,synthetic
2025-12-17 11:25:00,401.59637507088087,synthetic
2025-12-17 11:30:00,180.76598784124914,synthetic
2025-12-17 11:35:00,98.99887120762212,synthetic
2025-12-17 11:40:00,67.79146736107606,synthetic
2025-12-17 11:45:00,107.17678074695387,synthetic
2025-12-17 11:50:00,110.89154188202447,synthetic
2025-12-17 11:55:00,47.9934658426639,synthetic
2025-12-17 12:00:00,58.820293475572704,synthetic
2025-12-17 12:05:00,240.06629131616265,synthetic
2025-12-17 12:10:00,167.13466499596714,synthetic
2025-12-17 12:15:00,101.23733251785237,synthetic
2025-12-17 12:20:00,48.97795801746366,synthetic
2025-12-17 12:25:00,62.57323454894126,synthetic
2025-12-17 12:30:00,88.65214625999349,synthetic
2025-12-17 12:35:00,102.4084749157051,synthetic
2025-12-17 12:40:00,107.16860578844899,synthetic
2025-12-17 12:45:00,123.42317302096389,synthetic
2025-12-17 12:50:00,96.86858703680079,synthetic
2025-12-17 12:55:00,115.93501118039003,synthetic
2025-12-17 13:00:00,326.4787575076772,synthetic
2025-12-17 13:05:00,228.5355139527374,synthetic
2025-12-17 13:10:00,66.72248220317346,synthetic
2025-12-17 13:15:00,62.03071724405679,synthetic
2025-12-17 13:20:00,55.59966461786335,synthetic
2025-12-17 13:25:00,77.45544404154822,synthetic
2025-12-17 13:30:00,234.55469572953152,synthetic
2025-12-17 13:35:00,121.65289021269477,synthetic
2025-12-17 13:40:00,66.91165391732444,synthetic
2025-12-17 13:45:00,120.49204034688289,synthetic
2025-12-17 13:50:00,188.32056624570228,synthetic
2025-12-17 13:55:00,103.4945857547788,synthetic
2025-12-17 14:00:00,89.08845161411358,synthetic
2025-12-17 14:05:00,84.29294832735376,synthetic
2025-12-17 14:10:00,138.99854404495562,synthetic
2025-12-17 14:15:00,80.6282944120767,synthetic
2025-12-17 14:20:00,71.46523823764345,synthetic
2025-12-17 14:25:00,230.75819801520043,synthetic
2025-12-17 14:30:00,130.6833343543002,synthetic
2025-12-17 14:35:00,85.61214662562398,synthetic
2025-12-17 14:40:00,468.2581287434106,synthetic
2025-12-17 14:45:00,208.22075260569605,synthetic
2025-12-17 14:50:00,66.50751580229687,synthetic
2025-12-17 14:55:00,84.64593303770668,synthetic
2025-12-17 15:00:00,83.60932796531118,synthetic
2025-12-17 15:05:00,427.4024914793584,synthetic
2025-12-17 15:10:00,71.40716617409106,synthetic
2025-12-17 15:15:00,326.04530832287304,synthetic
2025-12-17 15:20:00,104.27611884303298,synthetic
2025-12-17 15:25:00,61.96395122507976,synthetic
2025-12-17 15:30:00,83.37233051172447,synthetic
2025-12-17 15:35:00,401.9294237328783,synthetic
2025-12-17 15:40:00,73.37742068732574,synthetic
2025-12-17 15:45:00,186.62636121462063,synthetic
2025-12-17 15:50:00,77.87113438337349,synthetic
2025-12-17 15:55:00,61.71971332476528,synthetic
2025-12-17 16:00:00,232.59116089865088,synthetic
2025-12-17 16:05:00,452.8659659660174,synthetic
2025-12-17 16:10:00,60.332345538511966,synthetic
2025-12-17 16:15:00,272.69818442941744,synthetic
2025-12-17 16:20:00,63.88571751026572,synthetic
2025-12-17 16:25:00,38.844732018061826,synthetic
2025-12-17 16:30:00,319.9927277360067,synthetic
2025-12-17 16:35:00,60.53485130753985,synthetic
2025-12-17 16:40:00,110.19999866431375,synthetic
2025-12-17 16:45:00,107.96232104771865,synthetic
2025-12-17 16:50:00,119.54237142474318,synthetic
2025-12-17 16:55:00,321.95839378190567,synthetic
2025-12-17 17:00:00,155.81232301789854,synthetic
2025-12-17 17:05:00,116.27080564073496,synthetic
2025-12-17 17:10:00,64.8747427403355,synthetic
2025-12-17 17:15:00,53.13971996456409,synthetic
2025-12-17 17:20:00,108.88474023536594,synthetic
2025-12-17 17:25:00,122.64640609673349,synthetic
2025-12-17 17:30:00,351.76499277057684,synthetic
2025-12-17 17:35:00,134.8289661098973,synthetic
2025-12-17 17:40:00,68.16860527473702,synthetic
2025-12-17 17:45:00,65.26597568745176,synthetic
2025-12-17 17:50:00,462.373053138146,synthetic
2025-12-17 17:55:00,99.15067579487771,synthetic
2025-12-17 18:00:00,445.67182152831543,synthetic
2025-12-17 18:05:00,320.0881550278671,synthetic
2025-12-17 18:10:00,69.15256476343174,synthetic
2025-12-17 18:15:00,101.08980819052485,synthetic
2025-12-17 18:20:00,75.44918869936757,synthetic
2025-12-17 18:25:00,506.4092859284918,synthetic
2025-12-17 18:30:00,133.3497386994226,synthetic
2025-12-17 18:35:00,175.0693808103234,synthetic
2025-12-17 18:40:00,238.08849650413634,synthetic
2025-12-17 18:45:00,77.06735109450509,synthetic
2025-12-17 18:50:00,61.54088243639868,synthetic
2025-12-17 18:55:00,248.77440790686353,synthetic
2025-12-17 19:00:00,72.25035357631118,synthetic
2025-12-17 19:05:00,74.67144479653709,synthetic
2025-12-17 19:10:00,70.52575218776107,synthetic
2025-12-17 19:15:00,42.82123148792732,synthetic
2025-12-17 19:20:00,545.2902921326615,synthetic
2025-12-17 19:25:00,49.99309268777018,synthetic
2025-12-17 19:30:00,444.51148438626524,synthetic
2025-12-17 19:35:00,129.1089428125573,synthetic
2025-12-17 19:40:00,86.12625299866743,synthetic
2025-12-17 19:45:00,166.6004102725284,synthetic
2025-12-17 19:50:00,144.7615730499157,synthetic
2025-12-17 19:55:00,222.59532639943356,synthetic
2025-12-17 20:00:00,70.47620847106515,synthetic
2025-12-17 20:05:00,77.77805954810894,synthetic
2025-12-17 20:10:00,438.81185831987347,synthetic
2025-12-17 20:15:00,197.23829056550397,synthetic
2025-12-17 20:20:00,91.4356745195467,synthetic
2025-12-17 20:25:00,47.83620653175413,synthetic
2025-12-17 20:30:00,79.93285529701674,synthetic
2025-12-17 20:35:00,54.71766240643061,synthetic
2025-12-17 20:40:00,37.611364674890446,synthetic
2025-12-17 20:45:00,48.73779181684115,synthetic
2025-12-17 20:50:00,122.73977797104388,synthetic
2025-12-17 20:55:00,53.29170042320473,synthetic
2025-12-17 21:00:00,70.1530535625833,synthetic
2025-12-17 21:05:00,327.229990179423,synthetic
2025-12-17 21:10:00,98.88196822597777,synthetic
2025-12-17 21:15:00,452.5901760561557,synthetic
2025-12-17 21:20:00,103.09368390788636,synthetic
2025-12-17 21:25:00,64.8610793029749,synthetic
2025-12-17 21:30:00,125.30898667924636,synthetic
2025-12-17 21:35:00,48.94286208728395,synthetic
2025-12-17 21:40:00,337.9923773062755,synthetic
2025-12-17 21:45:00,119.78289450448854,synthetic
2025-12-17 21:50:00,40.87080732723854,synthetic
2025-12-17 21:55:00,445.18645070093106,synthetic
2025-12-17 22:00:00,36.11171754460494,synthetic
2025-12-17 22:05:00,57.372570014185854,synthetic
2025-12-17 22:10:00,200.48699111713276,synthetic
2025-12-17 22:15:00,142.97142036863357,synthetic
2025-12-17 22:20:00,85.20291982046587,synthetic
2025-12-17 22:25:00,78.52872563886234,synthetic
2025-12-17 22:30:00,70.30938174379985,synthetic
2025-12-17 22:35:00,234.05821085064906,synthetic
2025-12-17 22:40:00,52.3069082354026,synthetic
2025-12-17 22:45:00,86.93894237242213,synthetic
2025-12-17 22:50:00,185.36130121753695,synthetic
2025-12-17 22:55:00,70.64592638783618,synthetic
2025-12-17 23:00:00,47.87702446511393,synthetic
2025-12-17 23:05:00,73.9186487627676,synthetic
2025-12-17 23:10:00,320.84393072518077,synthetic
2025-12-17 23:15:00,61.036406164030204,synthetic
2025-12-17 23:20:00,104.11468691076615,synthetic
2025-12-17 23:25:00,203.3193585561041,synthetic
2025-12-17 23:30:00,130.9902242890164,synthetic
2025-12-17 23:35:00,66.42748735412476,synthetic
2025-12-17 23:40:00,101.72935585477606,synthetic
2025-12-17 23:45:00,93.57406143628205,synthetic
2025-12-17 23:50:00,85.10798213236995,synthetic
2025-12-17 23:55:00,103.07924607815238,synthetic
2025-12-18 00:00:00,36.50009581116192,synthetic
2025-12-18 00:05:00,99.06187779463276,synthetic
2025-12-18 00:10:00,86.81221151277468,synthetic
2025-12-18 00:15:00,124.17497187690391,synthetic
2025-12-18 00:20:00,56.463225616946765,synthetic
2025-12-18 00:25:00,178.94554341872964,synthetic
2025-12-18 00:30:00,47.60923680848753,synthetic
2025-12-18 00:35:00,101.21179319792739,synthetic
2025-12-18 00:40:00,65.67116368517644,synthetic
2025-12-18 00:45:00,42.46642606179806,synthetic
2025-12-18 00:50:00,61.17299133543278,synthetic
2025-12-18 00:55:00,131.76159512152424,synthetic
2025-12-18 01:00:00,62.012803801852414,synthetic
2025-12-18 01:05:00,65.44552729821002,synthetic
2025-12-18 01:10:00,234.8426481168448,synthetic
2025-12-18 01:15:00,74.91641214693475,synthetic
2025-12-18 01:20:00,476.41041020425655,synthetic
2025-12-18 01:25:00,177.76785594928384,synthetic
2025-12-18 01:30:00,56.994931595652154,synthetic
2025-12-18 01:35:00,109.20566072340117,synthetic
2025-12-18 01:40:00,61.02221214062439,synthetic
2025-12-18 01:45:00,60.018560670045915,synthetic
2025-12-18 01:50:00,89.07769849761961,synthetic
2025-12-18 01:55:00,269.884530217405,synthetic
2025-12-18 02:00:00,92.54852610378049,synthetic
2025-12-18 02:05:00,61.29360817261243,synthetic
2025-12-18 02:10:00,85.3864183288007,synthetic
2025-12-18 02:15:00,45.54808417693458,synthetic
2025-12-18 02:20:00,64.33265490622213,synthetic
2025-12-18 02:25:00,59.41955709506584,synthetic
2025-12-18 02:30:00,67.63384690908975,synthetic
2025-12-18 02:35:00,194.7548903938116,synthetic
2025-12-18 02:40:00,55.34331871219179,synthetic
2025-12-18 02:45:00,398.6722359007244,synthetic
2025-12-18 02:50:00,324.1425097938652,synthetic
2025-12-18 02:55:00,34.15394299236137,synthetic
2025-12-18 03:00:00,55.089759825587535,synthetic
2025-12-18 03:05:00,427.18882604514926,synthetic
2025-12-18 03:10:00,69.87737085243386,synthetic
2025-12-18 03:15:00,74.62259479237797,synthetic
2025-12-18 03:20:00,66.1906441619133,synthetic
2025-12-18 03:25:00,144.03625165117182,synthetic
2025-12-18 03:30:00,56.46361880233912,synthetic
2025-12-18 03:35:00,82.58362357109912,synthetic
2025-12-18 03:40:00,108.34207167442962,synthetic
2025-12-18 03:45:00,152.8446152434788,synthetic
2025-12-18 03:50:00,94.33196082217016,synthetic
2025-12-18 03:55:00,72.35703806159557,synthetic
2025-12-18 04:00:00,115.45219365612424,synthetic
2025-12-18 04:05:00,59.84658522385391,synthetic
2025-12-18 04:10:00,66.38413955943848,synthetic
2025-12-18 04:15:00,70.95628432903362,synthetic
2025-12-18 04:20:00,103.36243194981317,synthetic
2025-12-18 04:25:00,76.57734898865634,synthetic
2025-12-18 04:30:00,118.31122044204726,synthetic
2025-12-18 04:35:00,74.65306930566959,synthetic
2025-12-18 04:40:00,47.68849754152214,synthetic
2025-12-18 04:45:00,314.28301816370845,synthetic
2025-12-18 04:50:00,497.4020076986294,synthetic
2025-12-18 04:55:00,119.04299844949365,synthetic
2025-12-18 05:00:00,66.40977120571033,synthetic
2025-12-18 05:05:00,254.2317098118818,synthetic
2025-12-18 05:10:00,233.33216947195655,synthetic
2025-12-18 05:15:00,35.275076993722685,synthetic
2025-12-18 05:20:00,509.17488460721944,synthetic
2025-12-18 05:25:00,54.26786061959208,synthetic
2025-12-18 05:30:00,33.88408217612292,synthetic
2025-12-18 05:35:00,63.10335956203938,synthetic
2025-12-18 05:40:00,129.9993714162104,synthetic
2025-12-18 05:45:00,378.11009345863755,synthetic
2025-12-18 05:50:00,189.05343754776322,synthetic
2025-12-18 05:55:00,60.624224348652426,synthetic
2025-12-18 06:00:00,433.50939771337045,synthetic
2025-12-18 06:05:00,57.00871357661004,synthetic
2025-12-18 06:10:00,235.25901506653906,synthetic
