ds,y,source
2026-03-03 12:25:00,41.99778236212539,synthetic
2026-03-03 12:26:00,51.30002070188934,synthetic
2026-03-03 12:27:00,41.943539993820764,synthetic
2026-03-03 12:28:00,37.408300949619075,synthetic
2026-03-03 12:29:00,12.253362615543228,synthetic
2026-03-03 12:30:00,5.372291219918425,synthetic
2026-03-03 12:31:00,0.0,synthetic
2026-03-03 12:32:00,38.97986125520679,synthetic
2026-03-03 12:33:00,7.925176554248612,synthetic
2026-03-03 12:34:00,33.362815913700715,synthetic
2026-03-03 12:35:00,31.263550159370965,synthetic
2026-03-03 12:36:00,69.15813243644311,synthetic
2026-03-03 12:37:00,35.99909151289518,synthetic
2026-03-03 12:38:00,51.266965203245746,synthetic
2026-03-03 12:39:00,0.0,synthetic
2026-03-03 12:40:00,11.372450887922971,synthetic
2026-03-03 12:41:00,0.0,synthetic
2026-03-03 12:42:00,0.0,synthetic
2026-03-03 12:43:00,60.56204796726806,synthetic
2026-03-03 12:44:00,30.959281625886504,synthetic
2026-03-03 12:45:00,27.391818003864994,synthetic
2026-03-03 12:46:00,1.2419664597520104,synthetic
2026-03-03 12:47:00,0.0,synthetic
2026-03-03 12:48:00,0.0,synthetic
2026-03-03 12:49:00,31.033863072729105,synthetic
2026-03-03 12:50:00,0.0,synthetic
2026-03-03 12:51:00,36.5904668803537,synthetic
2026-03-03 12:52:00,22.485628050003676,synthetic
2026-03-03 12:53:00,33.247242746543684,synthetic
2026-03-03 12:54:00,34.10779974375652,synthetic
2026-03-03 12:55:00,0.0,synthetic
2026-03-03 12:56:00,0.0,synthetic
2026-03-03 12:57:00,0.0,synthetic
2026-03-03 12:58:00,27.742311640185754,synthetic
2026-03-03 12:59:00,8.532578460963018,synthetic
2026-03-03 13:00:00,17.68366187484045,synthetic
2026-03-03 13:01:00,0.0,synthetic
2026-03-03 13:02:00,0.7860147377351758,synthetic
2026-03-03 13:03:00,0.0,synthetic
2026-03-03 13:04:00,23.408806063814165,synthetic
2026-03-03 13:05:00,0.0,synthetic
2026-03-03 13:06:00,18.28324248347886,synthetic
2026-03-03 13:07:00,18.95983151502371,synthetic
2026-03-03 13:08:00,0.0,synthetic
2026-03-03 13:09:00,16.861318199681506,synthetic
2026-03-03 13:10:00,0.0,synthetic
2026-03-03 13:11:00,37.19134396892541,synthetic
2026-03-03 13:12:00,60.41830294796648,synthetic
2026-03-03 13:13:00,18.361589294752566,synthetic
2026-03-03 13:14:00,21.58034459722462,synthetic
2026-03-03 13:15:00,64.02860602860581,synthetic
2026-03-03 13:16:00,8.567734811856502,synthetic
2026-03-03 13:17:00,29.571999408411195,synthetic
2026-03-03 13:18:00,60.67688381520635,synthetic
2026-03-03 13:19:00,0.0,synthetic
2026-03-03 13:20:00,6.067809764469546,synthetic
2026-03-03 13:21:00,57.72603275770847,synthetic
2026-03-03 13:22:00,33.784354907437454,synthetic
2026-03-03 13:23:00,0.0,synthetic
2026-03-03 13:24:00,57.4284106076916,synthetic
2026-03-03 13:25:00,33.81850524610206,synthetic
2026-03-03 13:26:00,36.03255101140988,synthetic
2026-03-03 13:27:00,7.135275480978613,synthetic
2026-03-03 13:28:00,47.97885579821842,synthetic
2026-03-03 13:29:00,59.97988759491905,synthetic
2026-03-03 13:30:00,12.33499907207516,synthetic
2026-03-03 13:31:00,24.452646335121656,synthetic
2026-03-03 13:32:00,31.710025956093418,synthetic
2026-03-03 13:33:00,32.416978413309494,synthetic
2026-03-03 13:34:00,34.93386294816784,synthetic
2026-03-03 13:35:00,30.984161089557862,synthetic
2026-03-03 13:36:00,12.82040180572093,synthetic
2026-03-03 13:37:00,0.0,synthetic
2026-03-03 13:38:00,7.295918015172377,synthetic
2026-03-03 13:39:00,20.48581559715192,synthetic
2026-03-03 13:40:00,11.585134034632045,synthetic
2026-03-03 13:41:00,43.529071572835264,synthetic
2026-03-03 13:42:00,41.57148976956036,synthetic
2026-03-03 13:43:00,50.45672818175538,synthetic
2026-03-03 13:44:00,18.77698770171357,synthetic
2026-03-03 13:45:00,22.915833821198127,synthetic
2026-03-03 13:46:00,26.085736839672705,synthetic
2026-03-03 13:47:00,12.344450442226426,synthetic
2026-03-03 13:48:00,22.27663490993676,synthetic
2026-03-03 13:49:00,29.163614440871104,synthetic
2026-03-03 13:50:00,17.465249434402615,synthetic
2026-03-03 13:51:00,23.418522809693588,synthetic
2026-03-03 13:52:00,0.0,synthetic
2026-03-03 13:53:00,7.634934572644161,synthetic
2026-03-03 13:54:00,16.25384698522447,synthetic
2026-03-03 13:55:00,4.715620151905361,synthetic
2026-03-03 13:56:00,11.018757438251509,synthetic
2026-03-03 13:57:00,6.932708319832508,synthetic
2026-03-03 13:58:00,12.746306023554371,synthetic
2026-03-03 13:59:00,53.466194844640675,synthetic
2026-03-03 14:00:00,122.63716700749994,synthetic
2026-03-03 14:01:00,169.97086071892372,synthetic
2026-03-03 14:02:00,165.12222826403124,synthetic
2026-03-03 14:03:00,167.962618957339,synthetic
2026-03-03 14:04:00,169.5493752291564,synthetic
2026-03-03 14:05:00,151.4403645312065,synthetic
2026-03-03 14:06:00,148.395694914365,synthetic
2026-03-03 14:07:00,170.60845031321864,synthetic
2026-03-03 14:08:00,138.93445969606296,synthetic
2026-03-03 14:09:00,125.80440373647242,synthetic
2026-03-03 14:10:00,111.12882142569391,synthetic
2026-03-03 14:11:00,119.47796720078121,synthetic
2026-03-03 14:12:00,118.73733956855567,synthetic
2026-03-03 14:13:00,128.57647524486984,synthetic
2026-03-03 14:14:00,119.77896108473651,synthetic
2026-03-03 14:15:00,141.01399301922726,synthetic
2026-03-03 14:16:00,144.02884493538676,synthetic
2026-03-03 14:17:00,117.51692319690125,synthetic
2026-03-03 14:18:00,117.16546179176274,synthetic
2026-03-03 14:19:00,132.2030869184491,synthetic
2026-03-03 14:20:00,112.99416059190065,synthetic
2026-03-03 14:21:00,127.58597896173384,synthetic
2026-03-03 14:22:00,115.59272258384492,synthetic
2026-03-03 14:23:00,103.44546021377262,synthetic
2026-03-03 14:24:00,126.35716861903195,synthetic
2026-03-03 14:25:00,119.58150805025942,synthetic
2026-03-03 14:26:00,122.4060399030742,synthetic
2026-03-03 14:27:00,136.48269847274625,synthetic
2026-03-03 14:28:00,181.82969144637326,synthetic
2026-03-03 14:29:00,192.6861344409402,synthetic
2026-03-03 14:30:00,215.01151786433405,synthetic
2026-03-03 14:31:00,191.77337999771856,synthetic
2026-03-03 14:32:00,161.68934196021144,synthetic
2026-03-03 14:33:00,181.0531596664406,synthetic
2026-03-03 14:34:00,206.0299948799045,synthetic
2026-03-03 14:35:00,181.04197654172796,synthetic
2026-03-03 14:36:00,193.2436628047485,synthetic
2026-03-03 14:37:00,192.55169130921962,synthetic
2026-03-03 14:38:00,183.50199524408447,synthetic
2026-03-03 14:39:00,185.16759987691725,synthetic
2026-03-03 14:40:00,196.000302775766,synthetic
2026-03-03 14:41:00,192.43043203994114,synthetic
2026-03-03 14:42:00,172.39985466995097,synthetic
2026-03-03 14:43:00,174.87632272631856,synthetic
2026-03-03 14:44:00,161.13815250225596,synthetic
2026-03-03 14:45:00,162.4761216357168,synthetic
2026-03-03 14:46:00,174.53215983891894,synthetic
2026-03-03 14:47:00,163.387017530844,synthetic
2026-03-03 14:48:00,184.40782456953676,synthetic
2026-03-03 14:49:00,188.71900627915002,synthetic
2026-03-03 14:50:00,178.5927759733669,synthetic
2026-03-03 14:51:00,163.33847516901702,synthetic
2026-03-03 14:52:00,174.91192189016476,synthetic
2026-03-03 14:53:00,171.38796061142378,synthetic
2026-03-03 14:54:00,150.25276764492727,synthetic
2026-03-03 14:55:00,178.1897197594004,synthetic
2026-03-03 14:56:00,161.70659359066843,synthetic
2026-03-03 14:57:00,162.97199991996746,synthetic
2026-03-03 14:58:00,161.11141756374315,synthetic
2026-03-03 14:59:00,159.5969618214543,synthetic
2026-03-03 15:00:00,116.67024668337753,synthetic
2026-03-03 15:01:00,99.39671180479269,synthetic
2026-03-03 15:02:00,87.25922561218987,synthetic
2026-03-03 15:03:00,89.56417372694992,synthetic
2026-03-03 15:04:00,64.14302075865417,synthetic
2026-03-03 15:05:00,58.386863116525824,synthetic
2026-03-03 15:06:00,84.67461087040071,synthetic
2026-03-03 15:07:00,77.14543764877547,synthetic
2026-03-03 15:08:00,109.32678118156726,synthetic
2026-03-03 15:09:00,111.63170372891362,synthetic
2026-03-03 15:10:00,121.87033882886554,synthetic
2026-03-03 15:11:00,118.0138831836376,synthetic
2026-03-03 15:12:00,109.68627299352069,synthetic
2026-03-03 15:13:00,102.17211514907021,synthetic
2026-03-03 15:14:00,127.1137977392581,synthetic
2026-03-03 15:15:00,102.21937752408981,synthetic
2026-03-03 15:16:00,116.75927574678919,synthetic
2026-03-03 15:17:00,93.59713274543397,synthetic
2026-03-03 15:18:00,120.63131256335528,synthetic
2026-03-03 15:19:00,105.87438351199265,synthetic
2026-03-03 15:20:00,87.9213860622519,synthetic
2026-03-03 15:21:00,175.87244329965415,synthetic
2026-03-03 15:22:00,151.0424954449045,synthetic
2026-03-03 15:23:00,156.65543188739917,synthetic
2026-03-03 15:24:00,168.99317702539005,synthetic
2026-03-03 15:25:00,164.54178279324938,synthetic
2026-03-03 15:26:00,172.71431159129298,synthetic
2026-03-03 15:27:00,152.60047277247062,synthetic
2026-03-03 15:28:00,149.62901736801712,synthetic
2026-03-03 15:29:00,15.76737342304839,synthetic
2026-03-03 15:30:00,91.82021691019433,synthetic
2026-03-03 15:31:00,168.41184209045068,synthetic
2026-03-03 15:32:00,167.42870126821316,synthetic
2026-03-03 15:33:00,173.23382984872887,synthetic
2026-03-03 15:34:00,155.78726231442397,synthetic
2026-03-03 15:35:00,140.24689823640148,synthetic
2026-03-03 15:36:00,151.57718189421036,synthetic
2026-03-03 15:37:00,121.53390571122755,synthetic
2026-03-03 15:38:00,131.76081413982854,synthetic
2026-03-03 15:39:00,143.52844016079595,synthetic
2026-03-03 15:40:00,132.0104522957748,synthetic
2026-03-03 15:41:00,144.405422919622,synthetic
2026-03-03 15:42:00,142.01371174178084,synthetic
2026-03-03 15:43:00,117.60970382492178,synthetic
2026-03-03 15:44:00,114.28041509360519,synthetic
2026-03-03 15:45:00,139.80127185473904,synthetic
2026-03-03 15:46:00,159.27014510178867,synthetic
2026-03-03 15:47:00,179.51275588262504,synthetic
2026-03-03 15:48:00,165.10405908242996,synthetic
2026-03-03 15:49:00,149.30310553660965,synthetic
2026-03-03 15:50:00,157.63090641590242,synthetic
2026-03-03 15:51:00,152.6377862057143,synthetic
2026-03-03 15:52:00,153.733109539258,synthetic
2026-03-03 15:53:00,146.5869997971592,synthetic
2026-03-03 15:54:00,154.19265387200892,synthetic
2026-03-03 15:55:00,155.86662494719167,synthetic
2026-03-03 15:56:00,149.58405121391723,synthetic
2026-03-03 15:57:00,133.81489298615273,synthetic
2026-03-03 15:58:00,138.77435761672223,synthetic
2026-03-03 15:59:00,78.83670269383019,synthetic
2026-03-03 16:00:00,80.64651623934037,synthetic
2026-03-03 16:01:00,71.54815222788041,synthetic
2026-03-03 16:02:00,52.289697741862526,synthetic
2026-03-03 16:03:00,45.386400065305594,synthetic
2026-03-03 16:04:00,52.570556140721145,synthetic
2026-03-03 16:05:00,46.262417167257155,synthetic
2026-03-03 16:06:00,39.66349380687413,synthetic
2026-03-03 16:07:00,43.855119902374256,synthetic
2026-03-03 16:08:00,35.16593220022896,synthetic
2026-03-03 16:09:00,50.581640548075455,synthetic
2026-03-03 16:10:00,31.58514391358223,synthetic
2026-03-03 16:11:00,44.22683169292959,synthetic
2026-03-03 16:12:00,0.0,synthetic
2026-03-03 16:13:00,20.573044938971638,synthetic
2026-03-03 16:14:00,57.92343402633024,synthetic
2026-03-03 16:15:00,33.01750299538941,synthetic
2026-03-03 16:16:00,6.876260279971186,synthetic
2026-03-03 16:17:00,19.862688041117615,synthetic
2026-03-03 16:18:00,7.093459335802509,synthetic
2026-03-03 16:19:00,1.8532071228150429,synthetic
2026-03-03 16:20:00,1.8589032669849495,synthetic
2026-03-03 16:21:00,34.06608412136231,synthetic
2026-03-03 16:22:00,31.253530477574593,synthetic
2026-03-03 16:23:00,18.486113929820753,synthetic
2026-03-03 16:24:00,0.0,synthetic
2026-03-03 16:25:00,19.69428902366819,synthetic
2026-03-03 16:26:00,58.27746761779153,synthetic
2026-03-03 16:27:00,28.3386595002096,synthetic
2026-03-03 16:28:00,36.57068945191213,synthetic
2026-03-03 16:29:00,51.790665793176004,synthetic
2026-03-03 16:30:00,19.140276557899565,synthetic
2026-03-03 16:31:00,32.56245638530718,synthetic
2026-03-03 16:32:00,0.0,synthetic
2026-03-03 16:33:00,44.718701887289114,synthetic
2026-03-03 16:34:00,35.9082825801755,synthetic
2026-03-03 16:35:00,0.0,synthetic
2026-03-03 16:36:00,2.198523537557765,synthetic
2026-03-03 16:37:00,0.0,synthetic
2026-03-03 16:38:00,20.395242012044495,synthetic
2026-03-03 16:39:00,0.0,synthetic
2026-03-03 16:40:00,37.67702593858624,synthetic
2026-03-03 16:41:00,45.22491429243029,synthetic
2026-03-03 16:42:00,17.649059908552623,synthetic
2026-03-03 16:43:00,15.534438027488664,synthetic
2026-03-03 16:44:00,0.0,synthetic
2026-03-03 16:45:00,0.0,synthetic
2026-03-03 16:46:00,2.768632732350273,synthetic
2026-03-03 16:47:00,0.0,synthetic
2026-03-03 16:48:00,44.568634710995156,synthetic
2026-03-03 16:49:00,0.27939330963679865,synthetic
2026-03-03 16:50:00,0.0,synthetic
2026-03-03 16:51:00,23.654741960550886,synthetic
2026-03-03 16:52:00,0.0,synthetic
2026-03-03 16:53:00,54.926024941723966,synthetic
2026-03-03 16:54:00,8.45266454298981,synthetic
2026-03-03 16:55:00,0.0,synthetic
2026-03-03 16:56:00,50.89632581217177,synthetic
2026-03-03 16:57:00,0.0,synthetic
2026-03-03 16:58:00,38.33160606961904,synthetic
2026-03-03 16:59:00,23.903842297306962,synthetic
2026-03-03 17:00:00,0.991661076576495,synthetic
2026-03-03 17:01:00,9.402066057555666,synthetic
2026-03-03 17:02:00,46.0093058077336,synthetic
2026-03-03 17:03:00,9.208929951646804,synthetic
2026-03-03 17:04:00,0.0,synthetic
2026-03-03 17:05:00,12.74230897200561,synthetic
2026-03-03 17:06:00,0.0,synthetic
2026-03-03 17:07:00,19.72700858514563,synthetic
2026-03-03 17:08:00,0.0,synthetic
2026-03-03 17:09:00,52.800047534022625,synthetic
2026-03-03 17:10:00,25.282318664051008,synthetic
2026-03-03 17:11:00,15.903371073197828,synthetic
2026-03-03 17:12:00,34.64797433834233,synthetic
2026-03-03 17:13:00,0.0,synthetic
2026-03-03 17:14:00,79.9993552001089,synthetic
2026-03-03 17:15:00,18.711410489322038,synthetic
2026-03-03 17:16:00,19.379242874685687,synthetic
2026-03-03 17:17:00,42.81188006267409,synthetic
2026-03-03 17:18:00,28.58877246240585,synthetic
2026-03-03 17:19:00,43.84551822682077,synthetic
2026-03-03 17:20:00,0.0,synthetic
2026-03-03 17:21:00,17.653093818816654,synthetic
2026-03-03 17:22:00,0.0,synthetic
2026-03-03 17:23:00,52.50612891085345,synthetic
2026-03-03 17:24:00,0.0,synthetic
2026-03-03 17:25:00,18.715817296098635,synthetic
2026-03-03 17:26:00,0.0,synthetic
2026-03-03 17:27:00,0.0,synthetic
2026-03-03 17:28:00,0.0,synthetic
2026-03-03 17:29:00,11.335099229113819,synthetic
2026-03-03 17:30:00,0.0,synthetic
2026-03-03 17:31:00,30.666404487335253,synthetic
2026-03-03 17:32:00,10.320275458152683,synthetic
2026-03-03 17:33:00,12.574399703511169,synthetic
2026-03-03 17:34:00,10.75243519636504,synthetic
2026-03-03 17:35:00,17.09668939289523,synthetic
2026-03-03 17:36:00,34.12326046304622,synthetic
2026-03-03 17:37:00,33.218134650887116,synthetic
2026-03-03 17:38:00,11.81726609367518,synthetic
2026-03-03 17:39:00,56.018205255378504,synthetic
2026-03-03 17:40:00,40.733006593019155,synthetic
2026-03-03 17:41:00,0.0,synthetic
2026-03-03 17:42:00,17.4870916720027,synthetic
2026-03-03 17:43:00,67.08270344314435,synthetic
2026-03-03 17:44:00,6.744046427573757,synthetic
2026-03-03 17:45:00,47.98276853755176,synthetic
2026-03-03 17:46:00,30.955283635768545,synthetic
2026-03-03 17:47:00,22.200120029987772,synthetic
2026-03-03 17:48:00,45.704492636919404,synthetic
2026-03-03 17:49:00,26.719431483538607,synthetic
2026-03-03 17:50:00,0.0,synthetic
2026-03-03 17:51:00,27.879298047499713,synthetic
2026-03-03 17:52:00,26.81155410633327,synthetic
2026-03-03 17:53:00,22.521852630500437,synthetic
2026-03-03 17:54:00,8.633684899830143,synthetic
2026-03-03 17:55:00,59.63192524690086,synthetic
2026-03-03 17:56:00,12.84261459232069,synthetic
2026-03-03 17:57:00,63.646305695374835,synthetic
2026-03-03 17:58:00,38.439919360364065,synthetic
2026-03-03 17:59:00,0.0,synthetic
2026-03-03 18:00:00,0.0,synthetic
2026-03-03 18:01:00,54.14153540046621,synthetic
2026-03-03 18:02:00,25.32764704548685,synthetic
2026-03-03 18:03:00,0.0,synthetic
2026-03-03 18:04:00,4.943572448733843,synthetic
2026-03-03 18:05:00,39.56856130613963,synthetic
2026-03-03 18:06:00,14.229892432316612,synthetic
2026-03-03 18:07:00,0.0,synthetic
2026-03-03 18:08:00,15.28107004506441,synthetic
2026-03-03 18:09:00,5.893923130242307,synthetic
2026-03-03 18:10:00,0.0,synthetic
2026-03-03 18:11:00,19.26212120732774,synthetic
2026-03-03 18:12:00,30.95772409335119,synthetic
2026-03-03 18:13:00,10.653527326164992,synthetic
2026-03-03 18:14:00,17.0958302635418,synthetic
2026-03-03 18:15:00,7.287842576708639,synthetic
2026-03-03 18:16:00,69.1797537518519,synthetic
2026-03-03 18:17:00,0.0,synthetic
2026-03-03 18:18:00,26.03361595201791,synthetic
2026-03-03 18:19:00,8.103890654551048,synthetic
2026-03-03 18:20:00,40.15989849413765,synthetic
2026-03-03 18:21:00,0.0,synthetic
2026-03-03 18:22:00,23.76641036652767,synthetic
2026-03-03 18:23:00,26.971949289635823,synthetic
2026-03-03 18:24:00,0.0,synthetic
2026-03-03 18:25:00,5.916477787443789,synthetic
2026-03-03 18:26:00,4.373438079307194,synthetic
2026-03-03 18:27:00,2.8057991975708703,synthetic
2026-03-03 18:28:00,0.0,synthetic
2026-03-03 18:29:00,12.490916957316603,synthetic
2026-03-03 18:30:00,26.51802043325453,synthetic
2026-03-03 18:31:00,58.811457337552554,synthetic
2026-03-03 18:32:00,37.22122233495695,synthetic
2026-03-03 18:33:00,55.383293441237925,synthetic
2026-03-03 18:34:00,8.648139552089656,synthetic
2026-03-03 18:35:00,19.029870545962876,synthetic
2026-03-03 18:36:00,18.731094874190454,synthetic
2026-03-03 18:37:00,0.0,synthetic
2026-03-03 18:38:00,46.06693474942831,synthetic
2026-03-03 18:39:00,22.926806831738645,synthetic
2026-03-03 18:40:00,35.489723064456385,synthetic
2026-03-03 18:41:00,0.0,synthetic
2026-03-03 18:42:00,27.870420522596504,synthetic
2026-03-03 18:43:00,33.703986988985086,synthetic
2026-03-03 18:44:00,42.15990421661968,synthetic
2026-03-03 18:45:00,4.244552775445602,synthetic
2026-03-03 18:46:00,58.443877026552585,synthetic
2026-03-03 18:47:00,47.760917500998985,synthetic
2026-03-03 18:48:00,0.0,synthetic
2026-03-03 18:49:00,33.459808152602335,synthetic
2026-03-03 18:50:00,0.0,synthetic
2026-03-03 18:51:00,17.443174510509074,synthetic
2026-03-03 18:52:00,24.790465512992764,synthetic
2026-03-03 18:53:00,0.7923650894149148,synthetic
2026-03-03 18:54:00,1.7164784835478883,synthetic
2026-03-03 18:55:00,0.0,synthetic
2026-03-03 18:56:00,37.380113586950145,synthetic
2026-03-03 18:57:00,59.69679542293224,synthetic
2026-03-03 18:58:00,11.438135549299108,synthetic
2026-03-03 18:59:00,31.53864514616921,synthetic
2026-03-03 19:00:00,0.0,synthetic
2026-03-03 19:01:00,18.265748393889453,synthetic
2026-03-03 19:02:00,23.042826569673835,synthetic
2026-03-03 19:03:00,54.33327776577657,synthetic
2026-03-03 19:04:00,1.4992018458195773,synthetic
2026-03-03 19:05:00,0.0,synthetic
2026-03-03 19:06:00,52.42186165003238,synthetic
2026-03-03 19:07:00,0.0,synthetic
2026-03-03 19:08:00,68.10596323136028,synthetic
2026-03-03 19:09:00,25.835920431662153,synthetic
2026-03-03 19:10:00,30.725736314648696,synthetic
2026-03-03 19:11:00,57.09051947332701,synthetic
2026-03-03 19:12:00,44.65171802353032,synthetic
2026-03-03 19:13:00,0.0,synthetic
2026-03-03 19:14:00,65.79510983662858,synthetic
2026-03-03 19:15:00,44.48463462316711,synthetic
2026-03-03 19:16:00,3.8425253847895497,synthetic
2026-03-03 19:17:00,18.109213264584774,synthetic
2026-03-03 19:18:00,0.0,synthetic
2026-03-03 19:19:00,14.829574034680213,synthetic
2026-03-03 19:20:00,0.0,synthetic
2026-03-03 19:21:00,0.0,synthetic
2026-03-03 19:22:00,0.0,synthetic
2026-03-03 19:23:00,0.0,synthetic
2026-03-03 19:24:00,11.845354267469222,synthetic
2026-03-03 19:25:00,37.995617944681086,synthetic
2026-03-03 19:26:00,20.59637364983481,synthetic
2026-03-03 19:27:00,12.37621902170798,synthetic
2026-03-03 19:28:00,0.0,synthetic
2026-03-03 19:29:00,29.994132709777613,synthetic
2026-03-03 19:30:00,48.7860894199989,synthetic
2026-03-03 19:31:00,53.79908867620698,synthetic
2026-03-03 19:32:00,0.0,synthetic
2026-03-03 19:33:00,20.34460401700486,synthetic
2026-03-03 19:34:00,0.0,synthetic
2026-03-03 19:35:00,36.35619918332601,synthetic
2026-03-03 19:36:00,2.7538321341347825,synthetic
2026-03-03 19:37:00,34.42084225972448,synthetic
2026-03-03 19:38:00,22.811638526050483,synthetic
2026-03-03 19:39:00,0.0,synthetic
2026-03-03 19:40:00,0.0,synthetic
2026-03-03 19:41:00,7.285881496453719,synthetic
2026-03-03 19:42:00,0.0,synthetic
2026-03-03 19:43:00,26.886936035876875,synthetic
2026-03-03 19:44:00,22.265832137756195,synthetic
2026-03-03 19:45:00,21.859651397233993,synthetic
2026-03-03 19:46:00,39.19865914381555,synthetic
2026-03-03 19:47:00,26.965473392658904,synthetic
2026-03-03 19:48:00,42.57116461795679,synthetic
2026-03-03 19:49:00,41.16691777165325,synthetic
2026-03-03 19:50:00,16.996079647599714,synthetic
2026-03-03 19:51:00,57.02744764724203,synthetic
2026-03-03 19:52:00,29.33904032145292,synthetic
2026-03-03 19:53:00,0.0,synthetic
2026-03-03 19:54:00,35.54525343918685,synthetic
2026-03-03 19:55:00,81.65433051130867,synthetic
2026-03-03 19:56:00,1.7158938466363054,synthetic
2026-03-03 19:57:00,10.936654582833977,synthetic
2026-03-03 19:58:00,28.26840528982195,synthetic
2026-03-03 19:59:00,40.64408611005598,synthetic
2026-03-03 20:00:00,28.36385049937398,synthetic
2026-03-03 20:01:00,2.6153122229156516,synthetic
2026-03-03 20:02:00,50.83932316969209,synthetic
2026-03-03 20:03:00,5.404602612192043,synthetic
2026-03-03 20:04:00,13.108948066118554,synthetic
2026-03-03 20:05:00,39.260591699392826,synthetic
2026-03-03 20:06:00,42.16132823732761,synthetic
2026-03-03 20:07:00,60.96421996692017,synthetic
2026-03-03 20:08:00,17.1041030520633,synthetic
2026-03-03 20:09:00,0.0,synthetic
2026-03-03 20:10:00,41.43523625692978,synthetic
2026-03-03 20:11:00,21.772616689616836,synthetic
2026-03-03 20:12:00,65.71921112283025,synthetic
2026-03-03 20:13:00,0.0,synthetic
2026-03-03 20:14:00,25.420240879377516,synthetic
2026-03-03 20:15:00,2.4850183037582063,synthetic
2026-03-03 20:16:00,6.357873216029024,synthetic
2026-03-03 20:17:00,3.9424022180997476,synthetic
2026-03-03 20:18:00,45.58334560486189,synthetic
2026-03-03 20:19:00,7.212426897870833,synthetic
2026-03-03 20:20:00,0.0,synthetic
2026-03-03 20:21:00,32.39645902121652,synthetic
2026-03-03 20:22:00,2.4236648597436243,synthetic
2026-03-03 20:23:00,0.0,synthetic
2026-03-03 20:24:00,48.950518284670586,synthetic
2026-03-03 20:25:00,0.0,synthetic
2026-03-03 20:26:00,0.0,synthetic
2026-03-03 20:27:00,27.7282268172877,synthetic
2026-03-03 20:28:00,54.48405894565421,synthetic
2026-03-03 20:29:00,1.9520262179372097,synthetic
2026-03-03 20:30:00,0.0,synthetic
2026-03-03 20:31:00,6.782867084616601,synthetic
2026-03-03 20:32:00,9.399975060025477,synthetic
2026-03-03 20:33:00,6.951583890031561,synthetic
2026-03-03 20:34:00,31.177614577249827,synthetic
2026-03-03 20:35:00,10.8659589904206,synthetic
2026-03-03 20:36:00,26.451516589983697,synthetic
