ts,voltage,current,power,power_factor,active_power,energy,frequency
2024-01-01 00:13:00+00:00,229.5254938147834,2.3327671924199067,0.49963668431934066,0.9331511344036724,0.49963668431934066,0.12064057461647812,49.98188442110317
2024-01-01 00:14:00+00:00,231.71279234438327,2.441306458469358,0.5283945290259803,0.9340841468835768,0.5283945290259803,0.12944715010024446,49.984088024075376
2024-01-01 00:15:00+00:00,231.05780930196127,2.3933367472929397,0.5170542012775482,0.935,0.5170542012775482,0.13806472012153692,50.00464373454815
2024-01-01 00:16:00+00:00,229.40778404974478,2.3884804351747775,0.5128119788899296,0.9358975779269962,0.5128119788899296,0.14661158643636907,50.00064317199315
2024-01-01 00:17:00+00:00,229.37908062187321,2.3399051889539617,0.5027912662885553,0.9367757871041225,0.5027912662885553,0.15499144087451167,50.00036860471592
2024-01-01 00:18:00+00:00,230.07526905166944,2.4267583190085706,0.5235155762382433,0.9376335575687742,0.5235155762382433,0.16371670047848239,49.96838869992834
2024-01-01 00:19:00+00:00,230.9051706749602,2.4983252645913745,0.541380937862797,0.9384698442597698,0.541380937862797,0.172739716109529,50.0038075564651
2024-01-01 00:20:00+00:00,231.19359236543872,2.4939317458836516,0.5415731307335117,0.9392836282905962,0.5415731307335117,0.18176593495508753,50.02893834311448
2024-01-01 00:21:00+00:00,230.75792369200437,2.4492025126276578,0.5313042898815277,0.9400739181907658,0.5313042898815277,0.190621006453113,50.00952859632861
2024-01-01 00:22:00+00:00,231.0621778812495,2.386255863360565,0.5187540846550147,0.9408397511137699,0.5187540846550147,0.19926690786402992,50.00715221645058
2024-01-01 00:23:00+00:00,230.53816393148392,2.356396709753067,0.5115034323030971,0.9415801940101596,0.5115034323030971,0.20779196506908154,50.031364025608276
2024-01-01 00:24:00+00:00,229.84018446985357,2.3613892400361136,0.5114228478068508,0.9422943447643218,0.5114228478068508,0.21631567919919573,49.993572873446375
2024-01-01 00:25:00+00:00,229.81688191185717,2.433814533479239,0.5274393213234806,0.9429813332935694,0.5274393213234806,0.22510633455458706,49.96336839367506
2024-01-01 00:26:00+00:00,231.53107428272008,2.4704910365909676,0.5397579650307909,0.9436403226082017,0.5397579650307909,0.23410230063843357,50.01989777789503
2024-01-01 00:27:00+00:00,230.18949430676204,2.3910619938090636,0.5197239874378047,0.9442705098312485,0.5197239874378047,0.24276436709573032,50.01213206855579
2024-01-01 00:28:00+00:00,231.45558872716967,2.43459275475008,0.5324349740479325,0.9448711271766513,0.5324349740479325,0.25163828332986254,49.996560865432336
2024-01-01 00:29:00+00:00,231.62194699319812,2.483760532106349,0.5439062697444613,0.9454414428846928,0.5439062697444613,0.26070338782560354,50.034152086876055
2024-01-01 00:30:00+00:00,232.1165187965668,2.4304825048140146,0.5336799074081712,0.9459807621135332,0.5336799074081712,0.2695980529490731,49.9792013486122
2024-01-01 00:31:00+00:00,231.5897777323696,2.4206046530453778,0.5305893861341071,0.9464884277857678,0.5305893861341071,0.2784412093846415,50.01417787737158
2024-01-01 00:32:00+00:00,230.53745598395534,2.38618347812812,0.5209292191021703,0.9469638213889751,0.5209292191021703,0.28712336303634434,49.993929574816924
2024-01-01 00:33:00+00:00,227.79375948856094,2.519290095469156,0.5436962017311295,0.9474063637292781,0.5436962017311295,0.2961849663985298,50.01729812904589
2024-01-01 00:34:00+00:00,231.19321653768537,2.5423316767401047,0.5570973719388054,0.9478155156370036,0.5570973719388054,0.3054699225975099,49.99429006313446
2024-01-01 00:35:00+00:00,232.3969939439075,2.4970008812002447,0.5502308407120848,0.9481907786235773,0.5502308407120848,0.31464043660937796,50.02170093869061
2024-01-01 00:36:00+00:00,231.5772579169045,2.469130209914876,0.5423651149772478,0.9485316954888546,0.5423651149772478,0.3236798551923321,49.96920494747792
2024-01-01 00:37:00+00:00,232.9516584906442,2.42794094138261,0.5366559223057467,0.9488378508781496,0.5366559223057467,0.33262412056409457,49.98101309189016
2024-01-01 00:38:00+00:00,232.1482458508665,2.4066448150795425,0.5302655817151433,0.94910887178828,0.5302655817151433,0.341461880259347,49.99725271427982
2024-01-01 00:39:00+00:00,231.42133139472418,2.451447715963409,0.5385795122384154,0.9493444280220142,0.5385795122384154,0.35043820546332055,50.02506325115547
2024-01-01 00:40:00+00:00,231.4174621120385,2.4578660378425345,0.5400942272872125,0.9495442325903662,0.5400942272872125,0.35943977591810744,50.038430854006826
2024-01-01 00:41:00+00:00,230.52766033800935,2.4508932107444195,0.5365837878819131,0.9497080420622471,0.5365837878819131,0.36838283904947267,49.9833548716189
2024-01-01 00:42:00+00:00,231.54306150940445,2.4332537605078275,0.535140282458745,0.9498356568610482,0.535140282458745,0.3773018437571184,49.980644850530005
2024-01-01 00:43:00+00:00,231.9320093926794,2.4895526871930103,0.5484944133383153,0.9499269215077948,0.5484944133383153,0.386443417312757,50.01564016028022
2024-01-01 00:44:00+00:00,231.3893449634267,2.5028825512137196,0.5501727524437712,0.9499817248105729,0.5501727524437712,0.3956129631868199,50.032074964801886
2024-01-01 00:45:00+00:00,232.43058084310388,2.44561199690067,0.5400132661086617,0.9500000000000001,0.5400132661086617,0.4046131842886309,49.97792620664155
2024-01-01 00:46:00+00:00,233.1326845363037,2.5252397641884627,0.5592693701618708,0.9499817248105729,0.5592693701618708,0.41393434045799543,49.985263302735916
2024-01-01 00:47:00+00:00,231.27787859265823,2.445528876978731,0.5372755612132143,0.9499269215077948,0.5372755612132143,0.42288893314488235,49.981738010418866
2024-01-01 00:48:00+00:00,232.97026359288196,2.3603068189345815,0.5222968674597196,0.9498356568610482,0.5222968674597196,0.4315938809358777,50.00524710233356
2024-01-01 00:49:00+00:00,230.65006068590222,2.6284457526237155,0.5757616138926086,0.9497080420622471,0.5757616138926086,0.44118990783408785,50.00628541644373
2024-01-01 00:50:00+00:00,231.80371498705554,2.5974018984586342,0.5717086270893402,0.9495442325903662,0.5717086270893402,0.45071838495224353,49.98889531743518
2024-01-01 00:51:00+00:00,232.3097459921269,2.512861517937658,0.5541914117443548,0.9493444280220142,0.5541914117443548,0.4599549084813161,49.98347145658445
2024-01-01 00:52:00+00:00,233.53810884924656,2.491281438767998,0.5522002314774636,0.94910887178828,0.5522002314774636,0.46915824567260717,50.01642482824562
2024-01-01 00:53:00+00:00,231.13368646297738,2.493736339808529,0.546897302588529,0.9488378508781496,0.546897302588529,0.4782732007157493,49.981552108660196
2024-01-01 00:54:00+00:00,231.03567831468092,2.421060861981163,0.530562568324048,0.9485316954888546,0.530562568324048,0.48711591018781675,49.99501463946982
2024-01-01 00:55:00+00:00,231.1270143464777,2.4773189507684035,0.5429106505098092,0.9481907786235773,0.5429106505098092,0.4961644210296469,50.03792210367382
2024-01-01 00:56:00+00:00,233.01046856820608,2.508386215916182,0.5539794471834368,0.9478155156370036,0.5539794471834368,0.5053974118160375,49.97292317493839
2024-01-01 00:57:00+00:00,231.68763292696775,2.4532315275125978,0.5384900555331215,0.9474063637292781,0.5384900555331215,0.5143722460749228,49.99197831227853
2024-01-01 00:58:00+00:00,232.17032808797146,2.5222293271089242,0.5545295237199849,0.9469638213889751,0.5545295237199849,0.5236144048035892,50.010992053662754
2024-01-01 00:59:00+00:00,232.92373278325806,2.4383588050650165,0.5375596498240518,0.9464884277857678,0.5375596498240518,0.5325737323006567,49.98842045373659
2024-01-01 01:00:00+00:00,231.22852823976174,2.479070157298755,0.5422662019388313,0.9459807621135332,0.5422662019388313,0.5416115023329706,49.98857323377635
2024-01-01 01:01:00+00:00,232.37119718496626,2.5463609422461118,0.559418591051056,0.9454414428846928,0.559418591051056,0.5509351455171548,49.983989236299664
2024-01-01 01:02:00+00:00,232.35508819817954,2.498037705420699,0.5484332220591701,0.9448711271766513,0.5484332220591701,0.560075699218141,49.987642699927164
2024-01-01 01:03:00+00:00,231.6667470213478,2.4856187278854907,0.5437442026273342,0.9442705098312485,0.5437442026273342,0.5691381025952633,49.99864821051796
2024-01-01 01:04:00+00:00,233.87968451370776,2.507217764654592,0.5533387007609458,0.9436403226082017,0.5533387007609458,0.5783604142746124,50.03878670730096
2024-01-01 01:05:00+00:00,232.88932262740923,2.4549896088274457,0.5391409651159748,0.9429813332935694,0.5391409651159748,0.5873460970265453,50.05132277230659
2024-01-01 01:06:00+00:00,233.27892080905903,2.4862763276070905,0.5465268174864184,0.9422943447643218,0.5465268174864184,0.5964548773179856,50.01553363590463
2024-01-01 01:07:00+00:00,233.0328081426359,2.4522745116105904,0.5380758091566478,0.9415801940101596,0.5380758091566478,0.6054228074705964,49.99523856041801
2024-01-01 01:08:00+00:00,233.25988911984626,2.5012583750137827,0.5489266032628837,0.9408397511137699,0.5489266032628837,0.6145715841916445,50.01635823326963
2024-01-01 01:09:00+00:00,232.82443755881985,2.540746752489766,0.5560987837631632,0.9400739181907658,0.5560987837631632,0.6238398972543638,49.97977579184317
2024-01-01 01:10:00+00:00,232.834201398669,2.489619181009555,0.544473126059549,0.9392836282905962,0.544473126059549,0.6329144493553563,50.01056219057473
2024-01-01 01:11:00+00:00,232.70460794212283,2.477871074195045,0.5411329896531123,0.9384698442597698,0.5411329896531123,0.6419333325162415,50.0050478689163
2024-01-01 01:12:00+00:00,233.02408369097444,2.5164677445389776,0.5498260587512671,0.9376335575687742,0.5498260587512671,0.651097100162096,49.9821194872447
2024-01-01 01:13:00+00:00,231.47888102590372,2.465011718764885,0.5345225351852079,0.9367757871041225,0.5345225351852079,0.6600058090818495,49.96286067085696
2024-01-01 01:14:00+00:00,233.33894815107473,2.5388972810931754,0.5544478320323725,0.9358975779269962,0.5544478320323725,0.669246606282389,50.01564613978701
2024-01-01 01:15:00+00:00,233.7169854590584,2.485561223562156,0.5431582143824589,0.935,0.5431582143824589,0.6782992431887633,50.05215802948753
2024-01-01 01:16:00+00:00,231.8378366554162,2.4688261359708887,0.5346392308781146,0.9340841468835768,0.5346392308781146,0.687209897036732,49.96954415663422
2024-01-01 01:17:00+00:00,234.53329509087266,2.5030823181937216,0.5478121067039466,0.9331511344036724,0.5478121067039466,0.696340098815131,50.00368816385628
2024-01-01 01:18:00+00:00,232.57276087066361,2.559175634749225,0.554841602403445,0.932202099292274,0.554841602403445,0.7055874588551885,50.02238370159037
2024-01-01 01:19:00+00:00,233.14383861609247,2.515587888527789,0.5461654448930071,0.9312381978024774,0.5461654448930071,0.7146902162700719,49.96754418303091
2024-01-01 01:20:00+00:00,233.24109456031377,2.5047798547484605,0.5434746129246103,0.9302606042997701,0.5434746129246103,0.723748126485482,49.992510680254064
2024-01-01 01:21:00+00:00,231.95984156111848,2.4735164658197135,0.5331749836677373,0.9292705098312485,0.5331749836677373,0.7326343762132776,50.040160747774244
2024-01-01 01:22:00+00:00,233.63976866689742,2.4499261052816546,0.5313414010772242,0.9282691206745101,0.5313414010772242,0.7414900662312314,49.97257136647307
2024-01-01 01:23:00+00:00,233.65073376698084,2.483391313879636,0.538037734339327,0.9272576568679901,0.538037734339327,0.7504573618035535,49.985735906319505
2024-01-01 01:24:00+00:00,232.77910410010557,2.5190929678047254,0.5431383616948909,0.9262373507245328,0.5431383616948909,0.7595096678318016,50.014359702268166
2024-01-01 01:25:00+00:00,234.3288904030945,2.543988361149333,0.5515450787647881,0.9252094453300079,0.5515450787647881,0.7687020858112148,50.02416860238959
2024-01-01 01:26:00+00:00,233.50267336129463,2.522485097715236,0.5443456707021521,0.924175193028802,0.5443456707021521,0.7777745136562506,49.99206687697988
2024-01-01 01:27:00+00:00,232.68283670869047,2.521884769521613,0.5416954747413679,0.9231358538980297,0.5416954747413679,0.7868027715686068,50.03210305291872
2024-01-01 01:28:00+00:00,233.648721542671,2.414515250966594,0.5201971195057172,0.9220926942123238,0.5201971195057172,0.7954727235603687,50.012191226760315
2024-01-01 01:29:00+00:00,233.3626123165505,2.5369981042922563,0.5452971221246177,0.9210469849010751,0.5452971221246177,0.8045610089291123,49.98514746843529
2024-01-01 01:30:00+00:00,232.40128114350512,2.6204592561947027,0.560278241258085,0.92,0.560278241258085,0.8138989796167471,49.98388565088224
2024-01-01 01:31:00+00:00,233.41572488730014,2.602255009170586,0.5581787139542292,0.918953015098925,0.5581787139542292,0.8232019581826509,49.97383738681776
2024-01-01 01:32:00+00:00,233.73746005214002,2.5475810439451285,0.5465817862741439,0.9179073057876763,0.5465817862741439,0.8323116546205532,49.98492996982598
2024-01-01 01:33:00+00:00,233.50658383449357,2.5350803234273345,0.5427450167513433,0.9168641461019704,0.5427450167513433,0.8413574048997423,50.031921406815634
2024-01-01 01:34:00+00:00,234.95257867077672,2.532210537506227,0.5448694153137661,0.9158248069711981,0.5448694153137661,0.8504385618216385,50.00005008007546
2024-01-01 01:35:00+00:00,234.2334218497454,2.536271173654172,0.5434582931338082,0.9147905546699922,0.5434582931338082,0.8594962000405353,50.00043837297463
2024-01-01 01:36:00+00:00,233.62935725755216,2.548531817948756,0.544065109993969,0.9137626492754672,0.544065109993969,0.8685639518737681,49.98944213829965
2024-01-01 01:37:00+00:00,233.4103891700611,2.3506315436099974,0.5007868782675503,0.91274234313201,0.5007868782675503,0.8769103998448939,49.98369714737693
2024-01-01 01:38:00+00:00,233.28656220108283,2.577547406106851,0.5482303178401978,0.91173087932549,0.5482303178401978,0.8860475718088973,50.00403404495517
2024-01-01 01:39:00+00:00,233.66696901377807,2.5196691079758358,0.5362042306179756,0.9107294901687516,0.5362042306179756,0.8949843089858636,49.990063946565236
2024-01-01 01:40:00+00:00,233.1205512549126,2.5172709137638902,0.5338601708065092,0.90973939570023,0.5338601708065092,0.9038819784993054,50.001870823967884
2024-01-01 01:41:00+00:00,233.7905302509209,2.515293488171022,0.5343990120414918,0.9087618021975227,0.5343990120414918,0.9127886286999969,50.015695513167024
2024-01-01 01:42:00+00:00,233.90063442666917,2.5746367673476325,0.5466842233094376,0.907797900707726,0.5466842233094376,0.9219000324218208,49.969899493948425
2024-01-01 01:43:00+00:00,233.47340625277167,2.4824232136881457,0.5255912872908997,0.9068488655963277,0.5255912872908997,0.9306598872100025,50.0241284231317
2024-01-01 01:44:00+00:00,233.42498500622932,2.5321545358870936,0.5354579933815419,0.9059158531164233,0.5354579933815419,0.9395841870996948,49.96440108027756
2024-01-01 01:45:00+00:00,234.78662901050944,2.561216807562494,0.5442122116734542,0.905,0.5442122116734542,0.9486543906275857,50.004038470022195
2024-01-01 01:46:00+00:00,233.61108933803112,2.5229805700344543,0.5328745675520241,0.9041024220730038,0.5328745675520241,0.9575356334201195,49.96924197401841
2024-01-01 01:47:00+00:00,233.87147265162204,2.488978603401174,0.5257678000837473,0.9032242128958776,0.5257678000837473,0.966298430088182,50.039670408559296
2024-01-01 01:48:00+00:00,233.11281865303914,2.477764505932995,0.5212056551388704,0.9023664424312259,0.5212056551388704,0.9749851910071631,49.992181454114466
2024-01-01 01:49:00+00:00,232.7892808947161,2.476853722632246,0.5198087621185139,0.9015301557402303,0.5198087621185139,0.983648670375805,49.96951097412328
2024-01-01 01:50:00+00:00,233.62679277346467,2.4553365515771204,0.5166800973776047,0.9007163717094039,0.5166800973776047,0.9922600053320983,50.0205034369281
2024-01-01 01:51:00+00:00,233.77248837384158,2.60472295746839,0.547976300847363,0.8999260818092343,0.547976300847363,1.0013929436795543,50.00251050254854
2024-01-01 01:52:00+00:00,234.90982039160573,2.5558980820198545,0.5398608122106717,0.8991602488862301,0.5398608122106717,1.0103906238830656,49.97295723606542
2024-01-01 01:53:00+00:00,233.37410836914788,2.523310178705709,0.5290571996213435,0.8984198059898405,0.5290571996213435,1.0192082438767547,50.00249037469123
2024-01-01 01:54:00+00:00,234.85211124919624,2.5131076811447297,0.5298336381282148,0.8977056552356782,0.5298336381282148,1.0280388045122248,49.98645612410871
2024-01-01 01:55:00+00:00,234.93187983036916,2.488547121937699,0.5244321441883187,0.8970186667064307,0.5244321441883187,1.036779340248697,50.04102467478504
2024-01-01 01:56:00+00:00,234.09198894825437,2.565113411488502,0.5382393367171551,0.8963596773917983,0.5382393367171551,1.0457499958606495,49.99723315829167
2024-01-01 01:57:00+00:00,235.18358476395048,2.572691583719682,0.5419654536397812,0.8957294901687516,0.5419654536397812,1.0547827534213126,50.01511414792453
2024-01-01 01:58:00+00:00,233.06081151377964,2.535080704750642,0.5288671715085185,0.8951288728233489,0.5288671715085185,1.0635972062797878,50.03208989559186
2024-01-01 01:59:00+00:00,233.70058029394306,2.4722385394697706,0.5168433556407274,0.8945585571153073,0.5168433556407274,1.0722112622071334,49.98998397836412
2024-01-01 02:00:00+00:00,234.60573645621054,2.598990865781319,0.5451176505755881,0.8940192378864669,0.5451176505755881,1.0812965563833932,49.981780174669446
2024-01-01 02:01:00+00:00,233.6989416452309,2.476552712756063,0.5171356803727669,0.8935115722142323,0.5171356803727669,1.089915484389606,50.01649769877255
2024-01-01 02:02:00+00:00,234.73252864887112,2.540996586458645,0.53265549564394,0.893036178611025,0.53265549564394,1.0987930759836717,50.01988980407217
2024-01-01 02:03:00+00:00,235.64255810835954,2.606953147499223,0.5483284009907254,0.892593636270722,0.5483284009907254,1.1079318826668505,50.004947066151246
2024-01-01 02:04:00+00:00,234.3925276251387,2.584903080299743,0.5405584900071274,0.8921844843629965,0.5405584900071274,1.116941190833636,50.008252876366214
2024-01-01 02:05:00+00:00,234.00400208844584,2.529378666444826,0.5278482608704932,0.8918092213764228,0.5278482608704932,1.1257386618481442,50.00929525259176
2024-01-01 02:06:00+00:00,233.57747923788563,2.5867174280103966,0.5386242013623345,0.8914683045111454,0.5386242013623345,1.1347157318708498,49.97750490284937
2024-01-01 02:07:00+00:00,236.30225634436482,2.4861148686730656,0.5235350852047375,0.8911621491218504,0.5235350852047375,1.143441316624262,49.96666751502637
2024-01-01 02:08:00+00:00,235.8817908302214,2.56613621711523,0.5392606818922924,0.8908911282117201,0.5392606818922924,1.1524289946558002,50.01235066284992
2024-01-01 02:09:00+00:00,235.4610075769066,2.537697703694029,0.5321924070067828,0.8906555719779858,0.5321924070067828,1.1612988681059133,49.996408298398386
2024-01-01 02:10:00+00:00,234.58446192678267,2.579905684157884,0.5389089832723404,0.8904557674096338,0.5389089832723404,1.1702806844937856,49.97701913894243
2024-01-01 02:11:00+00:00,235.495631256877,2.501027306128314,0.5243650514595385,0.890291957937753,0.5243650514595385,1.1790201020181112,49.99482039807337
2024-01-01 02:12:00+00:00,233.67152342349982,2.56949973822079,0.5344715119867529,0.8901643431389519,0.5344715119867529,1.1879279605512238,50.02190186661961
2024-01-01 02:13:00+00:00,234.11797732327557,2.3756578094651557,0.49504458413897046,0.8900730784922053,0.49504458413897046,1.1961787036202067,50.00135455121878
2024-01-01 02:14:00+00:00,234.3093486365728,2.600686983121836,0.5423462292561678,0.8900182751894272,0.5423462292561678,1.2052178074411428,50.00906162939921
2024-01-01 02:15:00+00:00,234.31850146811723,2.5404131724598695,0.5297865688357895,0.89,0.5297865688357895,1.214047583588406,49.98773531732246
2024-01-01 02:16:00+00:00,234.4953328447449,2.54624451704782,0.5314142972159978,0.8900182751894272,0.5314142972159978,1.222904488542006,49.99500665106765
2024-01-01 02:17:00+00:00,233.37690321611075,2.52967497835928,0.5254704073898488,0.8900730784922053,0.5254704073898488,1.23166232866517,50.01768045604097
2024-01-01 02:18:00+00:00,235.0126739371095,2.6044175629038717,0.5448439002927311,0.8901643431389519,0.5448439002927311,1.2407430603367156,49.97592583157282
2024-01-01 02:19:00+00:00,233.65510075387172,2.485277383579764,0.5169905256547542,0.890291957937753,0.5169905256547542,1.249359569097628,49.974749466265536
2024-01-01 02:20:00+00:00,235.04257138111413,2.6191501784538027,0.5481750713637403,0.8904557674096338,0.5481750713637403,1.2584958202870238,50.00234926138582
2024-01-01 02:21:00+00:00,234.60544261942252,2.57665355924527,0.53839857564222,0.8906555719779858,0.53839857564222,1.2674691298810608,49.98961314982237
2024-01-01 02:22:00+00:00,235.2610293871576,2.6313723362710024,0.5515144956979492,0.8908911282117201,0.5515144956979492,1.2766610381426933,49.9990935423527
2024-01-01 02:23:00+00:00,235.03414377431798,2.6366205478481706,0.5522494880912153,0.8911621491218504,0.5522494880912153,1.285865196277547,50.01020690269721
2024-01-01 02:24:00+00:00,235.27987320122512,2.589428119612597,0.5431184347947715,0.8914683045111454,0.5431184347947715,1.294917170190793,49.98095360259472
2024-01-01 02:25:00+00:00,236.0092263234671,2.602511250357542,0.547764087281692,0.8918092213764228,0.547764087281692,1.3040465716454879,49.96422123098816
2024-01-01 02:26:00+00:00,235.39877276074128,2.668525903524984,0.5604414958330565,0.8921844843629965,0.5604414958330565,1.3133872632427055,50.01729213246497
2024-01-01 02:27:00+00:00,234.27710456705194,2.643377831212447,0.5527679796732741,0.892593636270722,0.5527679796732741,1.3226000629039267,50.00444538321288
2024-01-01 02:28:00+00:00,237.73532915849643,2.552899754090468,0.5419965730914713,0.893036178611025,0.5419965730914713,1.331633339122118,50.00854884517221
2024-01-01 02:29:00+00:00,235.78862626146983,2.521145442902678,0.5311545844834537,0.8935115722142323,0.5311545844834537,1.3404859155301756,50.01088992097144
2024-01-01 02:30:00+00:00,233.58845451154352,2.523542216994713,0.5269978119312259,0.8940192378864669,0.5269978119312259,1.349269212395696,49.98709148896592
2024-01-01 02:31:00+00:00,234.86891338967055,2.603835802698579,0.5470763077859564,0.8945585571153073,0.5470763077859564,1.3583871508587952,50.02277525223559
2024-01-01 02:32:00+00:00,234.2897279271639,2.58630767383422,0.5423991523928503,0.8951288728233487,0.5423991523928503,1.3674271367320094,50.00932902117863
2024-01-01 02:33:00+00:00,236.11670204676713,2.5463004689709017,0.5385341289400878,0.8957294901687516,0.5385341289400878,1.3764027055476775,50.016740898180444
2024-01-01 02:34:00+00:00,235.0474421607976,2.5447725030461905,0.5361506101298139,0.8963596773917983,0.5361506101298139,1.385338549049841,50.019453385200904
2024-01-01 02:35:00+00:00,233.60359105300333,2.6064934636423684,0.5461823170478093,0.8970186667064307,0.5461823170478093,1.3944415876673046,49.956752671452094
2024-01-01 02:36:00+00:00,235.11639558629483,2.5114152559120098,0.5300726595097368,0.8977056552356782,0.5300726595097368,1.403276131992467,49.998354422360904
2024-01-01 02:37:00+00:00,234.75495953490747,2.57208281151572,0.5424741410286913,0.8984198059898405,0.5424741410286913,1.4123173676762784,49.99411414219596
2024-01-01 02:38:00+00:00,234.29746322360282,2.5567857540835246,0.5386405229945186,0.8991602488862301,0.5386405229945186,1.421294709726187,50.01649324525662
2024-01-01 02:39:00+00:00,235.23289430044045,2.574404821095981,0.5449814637255035,0.8999260818092343,0.5449814637255035,1.430377734121612,50.02923458489221
2024-01-01 02:40:00+00:00,234.2134183297912,2.526048304157695,0.5328947975169834,0.9007163717094039,0.5328947975169834,1.4392593140802283,49.98163650047107
2024-01-01 02:41:00+00:00,235.682035393526,2.668620421436959,0.5670136885231747,0.9015301557402303,0.5670136885231747,1.4487095422222813,49.99277892331311
2024-01-01 02:42:00+00:00,234.3331158635706,2.5542190886573297,0.5401007118772507,0.9023664424312259,0.5401007118772507,1.4577112207535687,50.01012501696436
2024-01-01 02:43:00+00:00,233.03502598557978,2.6767506566100847,0.563410181685559,0.9032242128958776,0.563410181685559,1.467101390448328,49.98800548647235
2024-01-01 02:44:00+00:00,235.49778827221846,2.5691035516911107,0.5469984238747501,0.9041024220730038,0.5469984238747501,1.4762180308462407,49.99783128623927
2024-01-01 02:45:00+00:00,235.28018804511785,2.6665636359598897,0.5677875823011391,0.905,0.5677875823011391,1.4856811572179263,49.995008878094715
2024-01-01 02:46:00+00:00,234.2741646244107,2.644288119188361,0.5612043534576484,0.9059158531164233,0.5612043534576484,1.495034563108887,50.010480233577894
2024-01-01 02:47:00+00:00,234.74664999155857,2.627569385095599,0.5593562697881413,0.9068488655963277,0.5593562697881413,1.504357167605356,49.99114320710706
2024-01-01 02:48:00+00:00,234.70813919761483,2.6267760561152658,0.5596807545477294,0.907797900707726,0.5596807545477294,1.5136851801811515,50.02401235190305
2024-01-01 02:49:00+00:00,234.4039288572152,2.564573807874082,0.5462986826584959,0.9087618021975227,0.5462986826584959,1.5227901582254597,50.01663268593811
2024-01-01 02:50:00+00:00,235.14109352779016,2.674767057577836,0.5721784558122334,0.90973939570023,0.5721784558122334,1.5323264658223303,50.01804986810382
2024-01-01 02:51:00+00:00,237.55256987328616,2.6567576503122505,0.5747792382484685,0.9107294901687516,0.5747792382484685,1.541906119793138,49.99162520229726
2024-01-01 02:52:00+00:00,235.27864034367292,2.70023323838499,0.5792291965999541,0.91173087932549,0.5792291965999541,1.5515599397364706,49.962488336346794
2024-01-01 02:53:00+00:00,235.48253597614988,2.5924779311724775,0.5572139373259678,0.91274234313201,0.5572139373259678,1.5608468386919034,50.03522070637171
2024-01-01 02:54:00+00:00,234.579793050695,2.4849881008184624,0.5326578285211923,0.9137626492754672,0.5326578285211923,1.5697244691672567,49.992774482679444
2024-01-01 02:55:00+00:00,235.49725003268804,2.545762313694965,0.5484352553931997,0.9147905546699922,0.5484352553931997,1.5788650567571434,50.00748375911892
2024-01-01 02:56:00+00:00,235.12002177018113,2.6082396779191477,0.5616289857719318,0.9158248069711981,0.5616289857719318,1.5882255398533422,50.01121485561671
2024-01-01 02:57:00+00:00,235.9582692266591,2.602981478067321,0.5631333782436322,0.9168641461019704,0.5631333782436322,1.5976110961574028,49.96592932414941
2024-01-01 02:58:00+00:00,235.60602227429828,2.6804300361845836,0.5796818324326163,0.9179073057876763,0.5796818324326163,1.6072724600312798,50.00308054138713
2024-01-01 02:59:00+00:00,234.44829275363153,2.588258199846901,0.5576323751153186,0.918953015098925,0.5576323751153186,1.6165663329498685,49.989458807879515
2024-01-01 03:00:00+00:00,235.5275412291626,2.625141524478868,0.5688296783479568,0.92,0.5688296783479568,1.6260468275890012,49.986491660804326
